ID,Smiles
ZINC71788362,NC(=O)CNC(=O)C(Cc1c[nH]c[nH+]1)NC(=O)C([NH3+])CCCC[NH3+]
ZINC71789332,CC(C)CCCC(C)C1CCCC2C3CC(C)C45CC4CCC5(C)C3CCC12C
ZINC71789443,Cc1cc(OCC(F)(F)F)cc(CS(=O)c2nc3ccccc3[nH]2)[nH+]1
ZINC71789465,C[NH2+]C1CCc2cc(OC)c(OC)c(OC)c2-c2cccc(=O)cc21
ZINC71789496,CC(C)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
ZINC71789791,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1OC1OC(O)C(CO)C(O)C1O
ZINC71790979,C[NH+](C)CCCCCCCCCCCCCCCc1ccccc1
ZINC71795991,O=C(Nc1ccccc1C(=O)N1CCOCC1)C1CCN(C(=O)c2cccc3ccccc23)CC1
ZINC71804721,CC1CCCC[NH+]1CCCNC(=O)CNC(=O)CC12CC3CC(CC(C3)C1)C2
ZINC71820155,O=C(Cc1ccccc1)NCCC(=O)Nc1ccc(N2CCCCC2)cc1
ZINC71828840,CC1CCN(c2ccc(NC(=O)C(C)NC(=O)C(C)(C)C)cc2)CC1
ZINC71861702,CC1CCCC(NC(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)C1
ZINC71862933,CC(NC(=O)CC1CCCCC1)C(=O)N(C1CC1)C1CC([O-])=NC1=O
ZINC71877152,COc1ccc(OC)c(C(O)CN2CC[NH+](CC(C)O)CC2)c1
ZINC71883200,CCC(CNC(=O)CC1CCCCC1)[NH+]1CCc2ccccc2C1
ZINC71894805,CC[NH+](CC)CCN(CC(C)C)S(=O)(=O)c1ccc2c(c1)OCCO2
ZINC71915245,CC(C)CC(NC(=O)C1CCN(C(=O)C(C)(C)C)CC1)C(C)(C)C
ZINC71917070,C[NH+](C)CC(=O)N1CCN(C(=O)C2CC3CCCCC3N2C(=O)c2cccc(Cl)c2)CC1
ZINC71938616,CC1CCC[NH+](CCCCNC(=O)C2CC(=O)N(c3cccc(Cl)c3)C2)C1
ZINC71948012,FC(F)(F)c1cc(Nc2ccc(-c3ccccc3)cc2)n2ncnc2n1
ZINC71952378,O=C(CC1CC[NH+](CCCc2nc(-c3cccs3)no2)CC1)N1CCCC1
ZINC71953219,O=C(c1ccc(C[NH+]2CCC(Cc3cccc(F)c3)CC2)cc1)N1CCCC1
ZINC71960720,O=C(NCC(=O)N1CCC(CC(=O)N2CCCC2)CC1)c1ccc(Cl)c(Cl)c1
ZINC71965423,O=C(Nc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1)C1CC1
ZINC71973212,CCCc1nc2ccc(-c3nc4ccccc4n3C)c(C)c2n1Cc1ccc(-c2ccccc2C(=O)OC)cc1
ZINC71973341,CCC(=O)N(c1ccccc1)C1(C)CCN(CC(=O)c2cccs2)CC1
ZINC71973478,CCCc1nc2c(C)cc(-c3nc4ccccc4[nH]3)cc2n1Cc1ccc(-c2ccccc2C#N)cc1
ZINC71973823,CCCc1nc2c(C)cc(C(=O)[O-])cc2n1Cc1ccc(-c2ccccc2C(=O)[O-])cc1
ZINC71977186,CC(C)c1ccc(NS(=O)(=O)c2cccc(F)c2)c(C(=O)[O-])c1
ZINC71997247,CCC(NC(=O)NC1CC[NH+](Cc2ccc(F)cc2)CC1)c1ccc(OC)cc1
ZINC72011115,CCN(CC(C)C#N)C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
ZINC72011979,CCC(C)NC(=O)CCNC(=O)C1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2
ZINC72013528,CCCN(CC(=O)N(C)C)C(=O)C1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2
ZINC72035474,O=C(CC12CC3CC(C1)CC(CC(=O)Nc1ccncc1)(C3)C2)Nc1ccncc1
ZINC72056328,Cc1ccc(CCC(=O)NCC(=O)NCc2ccc(C[NH+]3CCCC(C)C3)cc2)cc1
ZINC72061011,CCC(CC)CN(CC)C(=O)C(C)NC(=O)CC1CCCCC1
ZINC72061046,CC(C)CC(C[NH+](C)C)NC(=O)C(C)NC(=O)CC1CCCCC1
ZINC72061683,CC[NH+]1CCN(CCCNC(=O)C(C)NC(=O)CC2CCCCC2)CC1
ZINC72069801,O=C(CNC(=O)C1CCC(NC(=O)CC2CCCCC2)CC1)Nc1cccc2ccccc12
ZINC72069803,CC(C)(C)CC(=O)N1CCCC1C(=O)NCC(=O)Nc1cccc2ccccc12
ZINC72070339,CCCC(=O)NC1CCCN(C(=O)C2CCCN2C(=O)CC(C)(C)C)C1
ZINC72070645,CCCC(NC(=O)C(C)CC)C(=O)Nc1cccc(N2CCCC2)c1
ZINC72070704,CC(C)(C)CC(=O)N1CCCC1C(=O)NCc1ccc(F)c(Cl)c1
ZINC72070708,O=C(NCc1ccc(F)c(Cl)c1)C1CCC[NH+]1Cc1ccccc1
ZINC72071856,C[NH+](C)CCN(Cc1cccc(Cl)c1)C(=O)C1CCC(NC(=O)CC2CCCCC2)CC1
ZINC72071945,CC(NC(=O)CC1CCCCC1)C(=O)N1CCCCC1CC(N)=O
ZINC72072696,CN(CCC1CCCCC1)C(=O)C1CCCN1C(=O)CC(C)(C)C
ZINC72077522,CCCCNC(=O)C1(NC(=O)C2CCC(NC(=O)CC3CCCCC3)CC2)CCCCC1
ZINC72078204,CCC(C)C(=O)N1Cc2ccccc2CC1C(=O)NCC(=O)OCC1CC1
ZINC72081201,O=C(NCC(=O)N1CCc2ccccc2C1)C1CCC[NH+]1Cc1ccccc1
ZINC72089345,NC(=O)CCC1CCCN(C(=O)COc2ccc3cc(Br)ccc3c2)C1
ZINC72092415,CCN(Cc1ccc(C[NH+](C)C)cc1)C(=O)C1CC2CCCCC2N1C(=O)c1ccccc1
ZINC72099228,C=C1CCC(O)C/C1=C/C=C1\CCCC2(C)C1CCC2C(C)/C=C/C(C)C(C)C
ZINC72100777,C[NH+](C)CC(C)(C)CNC(=O)C1CC(=O)N(c2cccc3ccccc23)C1
ZINC72115179,CCCCc1ccc(C[NH+]2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
ZINC72115221,CCC(C)NS(=O)(=O)c1ccc(C(=O)NCCCn2ccc3ccccc32)cc1
ZINC72145103,CCOC(=O)C[NH+]1CCC2(CCN(C(=O)C(CC)CC)CC2)CC1
ZINC72146087,C[NH+](C)C1CCCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1
ZINC72148498,Cc1cncc(C(=O)N2CCC(Cc3cccc(C(N)=O)c3)C2)c1
ZINC72154056,Cn1nc(C(F)(F)F)c2cc(C(=O)NCC3(O)CC[NH2+]C3)sc21
ZINC72162053,c1ccc(-c2cc(NCc3ccc4[nH]ccc4c3)n3nccc3n2)cc1
ZINC72174547,CC(C)[NH2+]C1CCC1NC(=O)c1cc2c(C(F)(F)F)nn(C)c2s1
ZINC72190317,C[NH2+]Cc1ccc(-c2[nH]c3c(F)ccc4c3c2CCNC4=O)cc1
ZINC72230725,Clc1cccc(N2CC[NH+](CCCCOc3ccc4c(c3)NCCC4)CC2)c1Cl
ZINC72232639,CC(C)CC(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(C)[NH3+])C(=O)[O-]
ZINC72260137,CC(=O)N1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CC(C)(C)c2ccccc2)CC1
ZINC72265347,Cc1ccc(C(=O)NCCc2c(C)[nH]c3c(C)ccc(C)c23)s1
ZINC72269612,O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCN(C2CCCC2O)CC1
ZINC72276982,CC(C)(C)C(=O)N1CCC(C(=O)NC2(C(=O)[O-])CCCCC2)CC1
ZINC72285188,CC(=O)N1CCCC1C(=O)N(CC[NH+]1CCCC1)Cc1ccccc1
ZINC72287146,CCNC(=O)CCC(=O)Nc1ccc(OCc2ccccc2)cc1C
ZINC72293018,CC(NC(=O)CC1CCCCC1)C(=O)NC1C2CCC(C2)C1C(N)=O
ZINC72293130,CC1CCC(N(C(=O)C2CC(=O)N(C3CC3)C2)c2cccc(N3CCCC3)c2)CC1
ZINC72294429,CC1CN(C(=O)C[NH+](C)C2CC2)C(C)CN1C(=O)C[NH+](C)C1CC1
ZINC72296882,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC1CCCC1CNC(=O)OC(C)(C)C
ZINC72300155,CCC1CN2CCCC2CN1S(=O)(=O)c1cccc2cnccc12
ZINC72301466,CC(C)N(C)C(=O)C1CCN(C(=O)C2CC[NH+](C(C)C)CC2)CC1
ZINC72301727,CC1CC2CCCCC2N1c1ccc2nnc(-c3ccccc3)n2n1
ZINC72306483,CC(C)(C(N)=O)N1CCN(C(=O)C2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)CC1
ZINC72319918,C/C(=C/C(=O)[O-])CCC1(C)C(C)CCC2(C)C1CC(C(=O)[O-])C2(C)O
ZINC72320296,CC1(C)CCCC2(C)C1CC(=O)C13CC(CCC12)C(O)(CO)C3
ZINC72369295,CN(Cc1ccccc1)C(=O)c1cncc(CC2CCC[NH+](C)C2)c1
ZINC72405445,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)NC2CC2)CC1
ZINC72409526,CC(C)(O)CCc1ccc(C(=O)N2CCC(C(F)(F)F)CC2)cc1
ZINC72420286,CC(C)(O)CCc1cccc(C(=O)N2CCCC2c2cccnc2)c1
ZINC72423499,[NH3+]CCN1C(=O)CCC2CN(C(=O)c3n[nH]c4ccccc34)CCC21
ZINC72423911,O=C([O-])C1CC2(CCN(C(=O)C3CC3)CC2)CN1C(=O)c1ccco1
ZINC72424480,CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1CCC(O)C(C)(C)C1CC3
ZINC72431396,Cc1cnccc1CN(C)c1cc(-c2ccccc2)nc2ccnn12
ZINC72431466,CCCN(Cc1cccc(Cl)c1)C(=O)C1CC2(CC[NH2+]CC2)C[NH+]1C
ZINC72431627,CCN1CC2(CCC[NH+](CCOc3ccc(OC)cc3)C2)CCC1=O
ZINC72505524,CC1CCC(N2CC(C(=O)Nc3c(F)cc(F)cc3F)CC2=O)CC1
ZINC72522654,OCC[NH+](CCO)CC(O)COc1c(Cl)cccc1Cl
ZINC72524882,O=C1CN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CCN1
ZINC72530818,CCC(C)C(NC(=O)CNC(=O)CC12CC3CC(CC(C3)C1)C2)C(N)=O
ZINC72561924,Cc1ccccc1NC(=O)CC[NH+](C)CC(=O)Nc1ccccc1
ZINC72576868,CCCCCN(Cc1ccc(Cl)cc1)C(=O)C(C)NC(C)=O
ZINC72609427,O=C(C[NH+]1CCCC1C[NH+]1CCCC1)Nc1ccc(N2CCCCC2)cc1
ZINC72638010,CS(=O)c1ccc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1
ZINC72663740,O=C1CCCCN1CC1CC[NH+](C2CCCN(c3ccccc3)C2=O)CC1
ZINC72663842,O=C1CN(C(=O)C[NH+]2CCC(CN3CCCCC3=O)CC2)CCN1
ZINC72670064,COc1cc(OC)c(OC)cc1C[NH2+]CC[NH+](C(C)C)C(C)C
ZINC72679180,NC(=O)C1CCCN1C(=O)CC(c1ccccc1)c1ccccc1
ZINC72703702,Cc1cc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c(C)s1
ZINC72775396,CCCC1C(C)CCC[NH+]1CC(=O)NC(C)C(=O)N1CCCCC1
ZINC72805940,CC[NH+](CC)CCCCNC(=O)C1CC(=O)N(c2cc(Cl)ccc2C)C1
ZINC72824020,CC(C)C[NH+]1CCN(CC(=O)N2CCN(CC(=O)NC(C)(C)C)CC2)CC1
ZINC72827296,CC(C(=O)N(c1nccs1)C1CCCCC1)[NH+]1CCC(C)(C)C1
ZINC72882729,CCC(C(=O)N(CC)Cc1cccc(Cl)c1)N1CCCC1=O
ZINC72938326,CC[NH+]1CCN(CC(=O)N(C)CC(=O)Nc2c(C)cc(C)cc2C)CC1
ZINC72949644,Cc1cccc(C)c1NCC(=O)N(C)CC(=O)Nc1c(C)cccc1C
ZINC72974691,Cc1cccc(C)c1NC(=O)C[NH+]1CCCC(C[NH+]2CCCCC2C)C1
ZINC73167015,COC(=O)C1Cc2ccccc2CN1C(=O)CN1CCOCC1CC(C)C
ZINC73170806,COC1CCN(C(=O)C(C)NC(=O)c2ccc(Cl)cc2)CC1
ZINC73268165,O=C(CC1(O)CCCCC1)NCC(=O)N1CCc2ccccc2C1
ZINC73305331,CC(NC(=O)C1CCC1)C(=O)Nc1ccc(NC(=O)C[NH+](C)C)cc1
ZINC73333306,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1
ZINC73362403,CC(=O)N(C)c1cccc(NC(=O)C2CCCN2C(=O)CC(C)(C)C)c1
ZINC73574080,COc1ccc(C(=O)NCCCC(=O)NCc2cccc(F)c2)cc1
ZINC73596928,CCN(CC1CC1)C(=O)C1CC(O)CN1C(=O)OCc1ccccc1
ZINC73633194,O=C([O-])C1(NS(=O)(=O)c2ccc(-c3ccc(Br)cc3)cc2)CCCC1
ZINC73638372,CCC(C(=O)NCC(CC(C)C)[NH+](CC)CC)N1CCCC1=O
ZINC73644485,CC(NC(=O)C(C)(C)N1CC[NH+](C)CC1)C(=O)N1CCCCC1C
ZINC73719774,O=C(C1CCCN1C(=O)C1CC1)N1CCN(c2ccccc2)CC1
ZINC73721030,Cc1ccc(NC(=O)CN(C)C(=O)C2CCCN2C(=O)C2CC2)cc1
ZINC73721614,CC(NC(=O)C1CCCN1C(=O)C1CC1)c1ccc(Cl)cc1
ZINC73723606,O=C(Nc1cccc(NC(=O)C2CCCN2C(=O)C2CC2)c1)C1CC1
ZINC73734070,CN(C(=O)C(C)(C)N1CC[NH+](C)CC1)C1CCCN(c2ccccc2)C1=O
ZINC73748442,COC(=O)CCCCCCNC(=O)NC1CCCC(C2CC2)C1
ZINC73801211,COC(=O)C1CC2CCCCC2N1C(=O)C(C)NC(=O)C(C)(C)C
ZINC73814171,CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)NC(C1CC1)C1CC1
ZINC73817195,CC(C)C1(O)CCC2C3(C)CCCC(C)(C(=O)[O-])C3CCC2(O)C1O
ZINC73840595,Cc1ccc(S(=O)(=O)[N-]c2ccnn2-c2ccccc2C)cc1
ZINC73841423,CC(=O)Nc1ccc(CC(=O)N(C)C2CC[NH+](C(C)C)CC2)cc1
ZINC73843557,C[NH+](C)Cc1ccc(C(=O)N2CCC(c3ccccc3)CC2)cc1
ZINC73851177,NC(=O)c1c(NC(=O)CCC(F)(F)F)sc2c1CCCCC2
ZINC73878287,C[NH+](C)CCCCCCCNC(=O)N1CCC2(CCCCC2)C1
ZINC73969980,O=C(c1ccc(Cl)cc1)c1ccc(OCCOCCO)cc1
ZINC73987570,CCNC(=O)NC1(C(=O)N2CCC3CCC(C2)[NH+]3C)CCCC1
ZINC73989433,C[NH+]1CCN(Cc2cccc(C(=O)Nc3cc(CC(C)(C)C)n[nH]3)c2)CC1
ZINC74031298,CCN(CC(=O)Nc1c(C)cccc1C)C(=O)C1C2CCCCC21
ZINC74081225,CC1CC(NC(=O)CCCC(=O)N(C)C)C(=O)N1c1ccccc1
ZINC74138419,CCC(C)NC(=O)CN1CCN(C(=O)CN2CCCCCC2=O)CC1
ZINC74139321,CCC(=O)N1CCCCC1C(=O)NCC1CC[NH+](CCN(C)C)CC1
ZINC74139785,CC(NC(=O)OC(C)(C)C)C(=O)NCC(C)N1CC[NH+](C)CC1
ZINC74159742,CN(CC(=O)NC1CC1)C(=O)CN1CCN(C(=O)C2CCCC2)CC1
ZINC74210432,O=C(C1CCCCN1C(=O)c1ccccc1)N1CCc2ccccc2C1
ZINC74229254,CC[NH+]1CCN(CC(=O)NCC(C)(C)NC(=O)OC(C)(C)C)CC1
ZINC74238406,COC(=O)c1ccc(S(=O)(=O)N(CCC(C)C)C2CC2)cc1
ZINC74241615,Cc1ccc(CN2C(=O)CCC2C(=O)N(C)C2CCCC(C)C2)cc1
ZINC74264709,CCC1CN(C(=O)c2ccc(C(N)=O)cc2)CCC1c1ccccc1
ZINC74308082,COc1ccc(C(=O)NCc2ccccc2CN2CCCC2=O)cc1
ZINC74346756,CCN(CCNC(=O)C(C)(C)N1CC[NH+](C)CC1)C(=O)OC(C)(C)C
ZINC74399078,CCC(CC1CCCCC1)C(=O)NCC(=O)Nc1c(C)cccc1C
ZINC74433474,Cc1cc(C)c(NC(=O)CN(C)C(=O)C(C)CC2CCCC2)c(C)c1
ZINC74448310,COc1ccc(OC)c(C(=O)N(C)C2CCC[NH+](Cc3ccccc3)C2)c1
ZINC74452685,CCCNC(=O)CCc1nc(-c2ccc(S(C)(=O)=O)cc2)no1
ZINC74515930,CNC(=O)CC1CCN(C(=O)C(C(C)C)N2CCCC2=O)CC1
ZINC74516132,CCCOc1ccc(OCC(=O)N2CCC(CC(=O)NC)CC2)cc1
ZINC74592820,CC(CC1CCCCC1)C(=O)NC(Cc1ccccc1)C(=O)N(C)C
ZINC74601749,CC(CC1CCCCC1)C(=O)NC(C(=O)N1CCCC1)C(C)C
ZINC74638515,CCC(=O)N1CCCCC1C(=O)NC(CC(C)C)C(=O)OC(C)C
ZINC74639100,CC(=O)NC(C(=O)NC(CC(C)C)C(=O)OC(C)C)C1CCCC1
ZINC74715524,NS(=O)(=O)c1ccc(CCNC(=O)c2cccc3[nH]ccc23)cc1
ZINC74772037,CCOC(CCNc1ccc2nnc(-c3ccccc3)n2n1)C(C)C
ZINC74808568,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)N(C)C1CCOCC1
ZINC74996133,CN(C(=O)C[NH+]1CCC2CCC(C1)N2C)C1CCCc2ccccc21
ZINC75127771,CC(C)CCC(C)(O)CNC(=O)C(NC(=O)CC(C)C)C(C)C
ZINC75130103,CC(C)CCC(C)(O)CNC(=O)CNC(=O)OCc1ccccc1
ZINC75141606,CN1CCC(C(=O)N2CCC(CN3CCCCC3=O)CC2)CC1=O
ZINC75147921,COC(=O)NCC(=O)N1CCCC1c1nc(-c2ccccc2F)c[nH]1
ZINC75178704,CC1CN(C(=O)C2CCCC[NH+]2C)CCN1C(=O)C1CCCC[NH+]1C
ZINC75208640,CCC(C(=O)NCC(CC)(CC)c1ccccc1)N1CCCC1=O
ZINC75260271,CC(=O)NC(C)C(=O)NC1(C(=O)Nc2ccccc2C)CCCC1
ZINC75260809,Cc1ccc(-c2oc(-c3ccc(C)cc3)c(C(=O)[O-])c2C(=O)[O-])cc1
ZINC75260843,Cc1cc(C)c(C(OCC[NH+](C)C)c2c(C)cc(C)cc2C)c(C)c1
ZINC75262723,CC(C)CCC(C)(O)CNC(=O)C1CCCN1C(=O)CC(C)(C)C
ZINC75263554,CC(C)CCC(C)(O)CNC(=O)C(C)NC(=O)C1CCCCC1
ZINC75273136,OC(C[NH+]1CCCCC1)CC(O)(c1ccccc1)c1ccccc1
ZINC75370752,CCCC1CC1NC(=O)C1CCN(c2cccc(Cl)c2)C1=O
ZINC75403527,C[NH+]1CCN(C2CCCN(Cc3cccc(Cl)c3)C2=O)CC1
ZINC75437907,NC(=O)c1ccc(C(=O)NC2CCC(c3ccccc3)CC2)cc1
ZINC75544669,CCC(=O)Nc1cc(C(=O)[O-])ccc1N1CCC([NH+]2CCCCC2)CC1
ZINC75569616,NS(=O)(=O)c1ccc(C(=O)NC2CC2C2CCCCC2)cc1
ZINC75580616,COc1ccc(CNC(=O)NC2CC[NH+](Cc3ccccc3)CC2)cc1F
ZINC75582514,O=C(CN1CCN(C(=O)CC2CCCC2)CC1)Nc1ccncc1
ZINC75616112,CC1CC[NH+](C(CNC(=O)C2CCCN2C(=O)C2CC2)C(C)C)CC1
ZINC75635589,CCOC(=O)N1CCN(C(=O)C(C)N2CC[NH+](C(C)C)CC2)CC1
ZINC75651592,CC(C)(C)[NH2+]CCNC(=O)CNC(=O)CC12CC3CC(CC(C3)C1)C2
ZINC75654353,CCC(CC)C(=O)N1CCN(C(C)C(=O)NC2CCCC2)CC1
ZINC75697818,Cc1cccc(C)c1NC(=O)C(C)[NH+]1CCCN(CC(=O)N(C)C)CC1
ZINC75769479,CC1CC1C(=O)N1CCN(C2CCCN(c3ccccc3)C2=O)CC1
ZINC75770091,CCCN(CC1CC1)C(=O)C(C)N1CCN(C(=O)C2CC2C)CC1
ZINC75770111,CC1CC1C(=O)N1CCN(CC(=O)NCc2cccc(Cl)c2)CC1
ZINC75770854,CC(C)CN(CC(C)C)C(=O)CN1CCN(C(=O)C2CC2C)CC1
ZINC75819794,CCC(CC)C(=O)N1CCC(NC2CC[NH+](Cc3ccccc3)CC2)CC1
ZINC75850425,CC[NH+](CC)C(CNC(=O)C(C)NC(=O)C(C)(C)C)CC(C)C
ZINC75861209,Cc1ccc(NC(=O)C(C)[NH+](C)CCC2CCCC[NH+]2C)c(C)c1
ZINC75863700,CC(=O)NCCCCCC(=O)N1CCN(C(=O)C[NH+](C)C)CC1
ZINC75876853,O=C(Nc1ccc(F)cc1)C1CN(C(=O)C2CCCCC2)CC12CCCC2
ZINC75885850,CCC(Cc1ccc(C)cc1)[NH+](C)CC(=O)NC(C)C(=O)N1CCCCC1
ZINC75919300,COc1ccc2[nH]cc(CC(=O)N(C)CCc3ccccc3)c2c1
ZINC75942220,CCCCNC(=O)c1ccc(CNC(=O)CCc2cccnc2)cc1
ZINC75965330,C[NH+](CCCc1nc(-c2cccs2)no1)CCc1cccs1
ZINC75970155,CN(C(=O)Nc1ccccc1I)C1CCCCC1
ZINC76107068,OC(CC1CCC[NH+]1CCCOCC(F)(F)F)c1ccccc1
ZINC76169186,CC(NC(=O)C(C)(C)C)C(=O)NCC(C1CCCCC1)[NH+](C)C
ZINC76299765,COC(=O)C(C)(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C1CC1
ZINC76429493,CC[NH+](Cc1ccc(C(=O)Nc2n[nH]c(C3CC3)c2C)cc1)C(C)C
ZINC76492109,CC[NH+]1CCC(N(C)C(=O)c2ccc3c(c2)CCN3C(C)=O)C(C)C1
ZINC76513879,CC(NC(=O)CN1CCN(C(=O)C(C)(C)C)CC1)C(=O)N(C)C
ZINC76562389,Cc1cc(C(=O)N(C)Cc2ccc(F)c(F)c2)ccc1S(N)(=O)=O
ZINC76563021,Cc1cc(C(=O)N(CCC(C)C)CCC(C)C)ccc1S(N)(=O)=O
ZINC76588220,Cc1cc(C(=O)NCC2CC[NH+](C)CC2)ccc1S(N)(=O)=O
ZINC76649944,CC1C[NH+](Cc2ccccc2)CCC1N(C)C(=O)c1n[nH]c2ccccc12
ZINC76667637,O=C(C[NH+](C1CCCCC1)C1CCCCC1)NCC(=O)N1CCCC1
ZINC76708985,CC(=O)NC1CCC[NH+](C(C)C(=O)Nc2ccc(N3CCCCC3)cc2)C1
ZINC76769329,CN(C)C(=O)c1ccc(C(=O)N(C)c2ccc3ccccc3c2)cc1
ZINC76771199,CC(C)CC(NC(=O)c1ccc(C(=O)N(C)C)cc1)c1ccccc1
ZINC76774314,Cc1ccc(CCC2CCN(C(=O)c3ccc(C(=O)N(C)C)cc3)CC2)cc1
ZINC76788858,CN(C)C(=O)c1ccc(C(=O)N(C)C2CCC(c3ccccc3)CC2)cc1
ZINC76906331,CC(C1CC1)N(C(=O)CN1CCN(C(=O)CCC2CCCC2)CC1)C1CC1
ZINC76955649,Cc1ccccc1C1CC1C(=O)N1Cc2ccccc2CC1C(N)=O
ZINC76960844,CN(C)C(=O)c1ccc(C(=O)N2CCC(C(O)c3ccccc3)CC2)cc1
ZINC76988134,NC(=O)C(NC(=O)NC(Cc1ccccc1)C1CC1)c1ccccc1
ZINC76997580,CN(C)c1ccc(NC(=O)C[NH+]2CCC(CC(=O)N3CCCC3)CC2)cc1
ZINC76997699,CC(C(=O)N(C)CC(=O)NC1CC1)[NH+]1CCC(CC(=O)N2CCCC2)CC1
ZINC77024175,CCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21
ZINC77024319,Nc1ccccc1-c1cccc2c(O)cc(=[N+]3CCOCC3)oc12
ZINC77032230,CC1=C(C(=O)[O-])C(c2cccc(Cl)c2Cl)C(C(=O)[O-])=C(C)N1
ZINC77168701,CC(C)C(CNC(=O)C[NH+]1CCC(CC(N)=O)CC1)c1ccccc1
ZINC77175784,COC(=O)C1(c2ccccc2)CCN(CC[NH+]2CCCCC2)CC1
ZINC77183694,CC(NC(=O)C[NH2+]C(C)(C)CC(C)(C)C)C(=O)N1CCCCC1
ZINC77192194,Cc1cc(N2CCC(NC(=O)OC(C)(C)C)CC2)[nH+]c2ccccc12
ZINC77200958,O=S(=O)(NCC1(CO)CC1)c1ccc(N2CCCCS2(=O)=O)cc1
ZINC77201746,CC[NH+]1CCCC1CN(CC[NH+](C)C)C(=O)Nc1ccc(C(=O)OC)cc1
ZINC77257674,CC(CCO)CCC1(C)C(C)CCC2(C)C1CC(O)C(O)C2(C)O
ZINC77257698,C=C1CCC2C(C)(C)C(O)CCC2(C)C1CCC(C)CCOC(=O)CCC(=O)[O-]
ZINC77269573,CC(=O)NC1C(O)OC(CO)C(OC2OC(C(O)CO)C(O)C2O)C1O
ZINC77270375,COC1(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)COC(C)=O)O1
ZINC77270385,COC(=O)C1(OC)CC(OC(C)=O)C(NC(C)=O)C(C(OC(C)=O)C(COC(C)=O)OC(C)=O)O1
ZINC77270415,COc1ccc2c3c1OC1C(=O)CCC4(OC(C)=O)C(C2)[NH2+]CCC314
ZINC77270657,CC(C)(C)[NH2+]CC(O)c1ccc(O)c(Cc2cc(C(O)C[NH2+]C(C)(C)C)cc(CO)c2O)c1
ZINC77270676,C[NH+]1CCC(=C2c3ccccc3CCn3c(C(=O)[O-])c[nH+]c32)CC1
ZINC77270786,C=CCOC(=O)N1CCCC2CN(c3c(F)cc4c(=O)c(C(=O)[O-])cn(C5CC5)c4c3OC)CC21
ZINC77273006,CNS(=O)(=O)CCc1ccc2c(c1)c(C1CC[NH+](C)CC1)cn2Cc1ccccc1
ZINC77273327,CC(=O)Nc1nnc(S(=O)(=O)[N-]S(=O)(=O)c2nnc(NC(C)=O)s2)s1
ZINC77274152,CC(C)N1CCC([NH+](C)CCCCCN(C)C2CC[NH+](C(C)C)CC2)CC1
ZINC77279654,CCC(CC)C([NH2+]Cc1ccc(C(=O)NC)cc1)c1ccccc1
ZINC77285739,C[NH+]1CCN(CCCN2c3ccccc3Sc3c(Cl)cccc32)CC1
ZINC77286016,CC(C)(C)C(=O)OCOC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1
ZINC77286244,C[NH+]1C2CC(OC(=O)C(O)(c3ccccc3)c3ccccc3)CC1C1CC12
ZINC77286392,C[NH+]1CCC(COc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2O)CC1
ZINC77286461,CCOC(=O)N1CCC(=C2c3ncccc3CCc3cccc(Cl)c32)CC1
ZINC77286529,O=C(CCC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1F
ZINC77286537,COc1ccc(CC(C)[NH2+]CC(O)c2ccc(O)c(NC(C)=O)c2)cc1
ZINC77286677,Cc1cc(C(O)C[NH2+]CCCCCCOCCCCc2ccccc2)ccc1O
ZINC77286748,[NH3+]Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
ZINC77286846,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)cc(C(C)(C)C)c1O
